4,10,1,1,0.1,1,1,1,1,1,225.62,1,3,1,3,1,3,3,1,3,1,3
4,10,1,2,0.4,2,3,2,2,1,217.63,1,8,3,1,2,2,4,3,3,1,1
4,10,1,3,0.1,2,2,2,1,0,231.8,1,6,3,1,2,2,20,3,1,2,2
4,10,1,4,0.8,3,2,2,2,1,208.87,1,7,1,1,3,3,17,3,1,2,2
4,10,1,5,0.05,2,2,2,1,0,224.45,1,13,3,1,2,2,15,3,1,2,2
4,10,1,6,0.4,1,2,1,1,1,239.39,1,15,3,3,3,3,8,3,3,2,2
4,10,1,7,1.8,1,1,NaN,NaN,NaN,NaN,NaN,7,3,3,3,3,9,1,3,1,3
4,10,1,8,0.05,2,1,2,1,0,261.14,1,5,1,1,2,2,19,3,1,3,1
4,10,1,9,0.8,1,3,1,1,1,230.89,1,11,1,1,1,1,1,1,3,3,1
4,10,1,10,0.2,1,1,1,1,1,187.55,1,2,3,3,3,3,7,1,1,1,1
4,10,1,11,0.2,1,1,1,1,1,244.62,1,2,3,3,3,3,15,3,1,3,1
4,10,1,12,0.8,1,1,1,1,1,231.2,1,17,3,3,3,3,19,3,3,3,3
4,10,1,13,0.1,2,1,2,2,1,278.63,1,14,3,3,2,2,5,3,1,3,1
4,10,1,14,0.2,1,3,1,2,0,264.04,1,5,3,1,3,1,3,3,1,1,3
4,10,1,15,0.1,2,3,2,1,0,229.14,1,18,3,1,2,2,15,1,3,3,1
4,10,1,16,1.8,2,1,2,2,1,232.44,1,18,3,1,2,2,8,3,3,3,3
4,10,1,17,0.8,2,1,2,2,1,234.33,1,7,1,3,2,2,18,3,1,3,1
4,10,1,18,0.2,2,3,2,2,1,270.98,1,6,3,3,2,2,5,3,1,1,3
4,10,1,19,0.8,3,2,2,2,1,246.37,1,2,3,1,1,3,4,3,1,2,2
4,10,1,20,0.1,1,1,1,2,0,239.88,1,2,1,1,1,1,9,3,1,3,1
4,10,1,21,0.8,3,2,2,2,1,232.74,1,11,3,3,1,1,1,1,1,2,2
4,10,1,22,1.8,2,3,2,2,1,259,1,6,1,1,2,2,5,1,3,3,1
4,10,1,23,0.8,1,1,1,1,1,226.08,1,3,3,3,3,3,16,3,3,3,3
4,10,1,24,1.8,1,1,1,1,1,241.14,1,2,1,3,1,3,13,3,1,3,1
4,10,1,25,0.4,3,3,2,2,1,425.96,0,15,3,3,1,1,15,1,3,3,1
4,10,1,26,0.8,1,2,1,1,1,217.65,1,9,3,1,3,1,14,3,1,2,2
4,10,1,27,0.8,1,3,1,1,1,242.68,1,2,3,1,3,1,10,1,3,3,1
4,10,1,28,0.8,1,1,1,1,1,236.23,1,10,3,3,3,3,15,3,1,3,1
4,10,1,29,0.05,1,2,1,1,1,284.37,1,9,3,1,3,1,18,1,3,2,2
4,10,1,30,0.4,3,3,2,2,1,229.03,1,14,3,3,1,1,2,3,3,1,1
4,10,1,31,1.8,1,1,1,1,1,218.26,1,9,1,1,1,1,15,3,3,3,3
4,10,1,32,0.2,1,2,1,1,1,213.35,1,19,1,1,1,1,14,1,1,2,2
4,10,1,33,0.2,1,2,1,1,1,253.44,1,1,1,3,1,3,2,1,3,2,2
4,10,1,34,0.2,1,3,1,1,1,219.89,1,18,3,3,3,3,2,1,1,3,3
4,10,1,35,1.8,3,2,2,2,1,220.41,1,6,3,3,1,1,5,1,3,2,2
4,10,1,36,0.8,2,3,2,2,1,248.09,1,11,1,1,2,2,10,3,3,1,1
4,10,1,37,0.4,1,1,1,1,1,261.59,1,3,1,3,1,3,6,1,3,1,3
4,10,1,38,1.8,3,1,2,2,1,264.22,1,14,1,3,3,1,16,1,3,1,3
4,10,1,39,0.05,1,3,1,1,1,225.67,1,4,1,3,1,3,16,3,1,1,3
4,10,1,40,0.05,2,3,2,1,0,267.99,1,8,1,3,2,2,8,3,3,1,1
4,10,1,41,1.8,1,2,1,1,1,231.26,1,8,1,1,1,1,14,3,3,2,2
4,10,1,42,0.1,2,3,2,2,1,255.43,1,9,1,3,2,2,14,1,1,3,3
4,10,1,43,0.05,3,2,2,1,0,263.65,1,12,1,1,3,3,20,1,1,2,2
4,10,1,44,0.05,1,2,1,1,1,271.93,1,11,3,3,3,3,6,1,3,2,2
4,10,1,45,1.8,2,2,2,1,0,259.79,1,18,1,1,2,2,4,1,3,2,2
4,10,1,46,0.8,1,1,1,1,1,240.95,1,14,3,3,3,3,20,1,1,1,1
4,10,1,47,0.1,1,2,1,2,0,295.64,1,12,1,3,1,3,1,3,1,2,2
4,10,1,48,0.1,1,2,1,1,1,228.93,1,5,3,3,3,3,15,1,1,2,2
4,10,1,49,0.1,1,3,1,1,1,244.09,1,20,1,1,1,1,17,1,3,3,1
4,10,1,50,0.4,2,1,2,2,1,273.27,1,3,1,1,2,2,3,1,1,1,1
4,10,1,51,0.4,1,2,1,2,0,282.8,1,15,1,3,1,3,9,3,3,2,2
4,10,1,52,1.8,1,1,1,1,1,254.9,1,13,3,1,3,1,18,3,1,3,1
4,10,1,53,0.4,1,2,1,1,1,230.27,1,10,3,1,3,1,8,1,3,2,2
4,10,1,54,0.4,2,2,2,2,1,256.46,1,2,1,3,2,2,1,3,1,2,2
4,10,1,55,0.8,2,3,2,2,1,231.25,1,13,3,3,2,2,8,1,1,3,3
4,10,1,56,0.1,2,3,2,2,1,321.76,0,20,1,3,2,2,1,1,1,3,3
4,10,1,57,0.2,2,1,2,1,0,261.41,1,15,3,3,2,2,5,3,1,3,1
4,10,1,58,0.2,1,1,1,1,1,255.01,1,20,3,1,3,1,16,1,1,1,1
4,10,1,59,0.05,1,2,1,1,1,351.45,0,18,1,1,1,1,7,1,1,2,2
4,10,1,60,0.2,3,1,2,2,1,243.52,1,8,3,3,1,1,6,3,3,3,3
4,10,1,61,0.1,2,2,2,1,0,315.57,0,18,1,3,2,2,9,1,1,2,2
4,10,1,62,0.4,1,1,1,1,1,241.35,1,14,1,3,1,3,5,1,3,1,3
4,10,1,63,1.8,1,1,1,1,1,274.64,1,20,1,3,1,3,6,1,3,1,3
4,10,1,64,0.1,2,1,2,2,1,202.42,1,16,3,1,2,2,8,1,1,1,1
4,10,1,65,0.05,1,2,1,1,1,266.45,1,20,3,3,3,3,6,1,1,2,2
4,10,1,66,0.2,2,2,2,2,1,306.79,0,2,1,3,2,2,16,3,1,2,2
4,10,1,67,0.05,3,3,2,2,1,237.12,1,13,3,1,1,3,1,3,1,1,3
4,10,1,68,1.8,3,2,2,2,1,225.16,1,16,3,3,1,1,15,1,3,2,2
4,10,1,69,0.1,2,1,2,1,0,278.35,1,1,3,3,2,2,15,1,1,1,1
4,10,1,70,1.8,3,2,2,2,1,245.94,1,19,3,1,1,3,1,1,1,2,2
4,10,1,71,0.05,2,1,2,1,0,297.15,1,15,3,1,2,2,11,3,1,3,1
4,10,1,72,0.2,3,3,2,2,1,273.65,1,20,3,3,1,1,19,1,1,3,3
4,10,1,73,0.4,1,3,1,1,1,285.48,1,14,3,3,3,3,18,3,3,1,1
4,10,1,74,0.05,1,3,1,1,1,236.97,1,12,1,1,1,1,13,1,3,3,1
4,10,1,75,0.4,1,2,1,1,1,240.23,1,3,3,1,3,1,12,1,1,2,2
4,10,1,76,0.4,3,3,2,2,1,267.26,1,17,3,3,1,1,20,3,1,1,3
4,10,1,77,0.05,1,2,1,1,1,302.06,0,9,3,3,3,3,13,3,1,2,2
4,10,1,78,0.2,1,3,1,1,1,278.8,1,10,1,1,1,1,20,3,1,1,3
4,10,2,1,1.8,3,1,2,2,1,236.54,1,16,3,3,1,1,13,1,1,1,1
4,10,2,2,0.8,3,1,2,2,1,239.34,1,18,3,1,1,3,3,1,3,1,3
4,10,2,3,0.4,2,2,2,1,0,213.3,1,10,1,1,2,2,15,3,1,2,2
4,10,2,4,1.8,3,2,2,2,1,227.6,1,11,3,3,1,1,19,1,1,2,2
4,10,2,5,1.8,3,1,2,2,1,190.42,1,8,3,3,1,1,11,3,1,3,1
4,10,2,6,0.2,3,2,2,1,0,252.28,1,20,3,1,1,3,20,3,1,2,2
4,10,2,7,0.8,1,2,1,1,1,226.24,1,13,3,1,3,1,4,1,1,2,2
4,10,2,8,0.4,3,3,2,2,1,411.51,0,11,1,1,3,3,8,1,1,3,3
4,10,2,9,0.1,3,1,2,2,1,286.19,1,13,1,1,3,3,7,3,1,3,1
4,10,2,10,0.1,1,3,1,1,1,263.87,1,12,1,1,1,1,15,3,1,1,3
4,10,2,11,0.05,1,2,1,1,1,272.03,1,19,1,3,1,3,1,3,1,2,2
4,10,2,12,0.2,1,3,1,1,1,252.4,1,5,3,3,3,3,18,1,1,3,3
4,10,2,13,0.05,3,1,2,2,1,455.46,0,11,3,1,1,3,15,3,1,3,1
4,10,2,14,0.8,1,1,1,1,1,220.54,1,4,3,1,3,1,11,3,1,3,1
4,10,2,15,0.05,1,2,1,1,1,265.3,1,17,1,1,1,1,6,1,1,2,2
4,10,2,16,0.4,3,2,2,2,1,235.43,1,19,1,3,3,1,16,1,1,2,2
4,10,2,17,0.05,1,3,1,1,1,277.63,1,20,1,3,1,3,4,3,1,1,3
4,10,2,18,0.4,1,3,1,1,1,348.83,0,10,3,3,3,3,18,3,3,1,1
4,10,2,19,0.05,1,2,1,1,1,289.3,1,2,3,1,3,1,20,1,3,2,2
4,10,2,20,0.4,1,1,1,2,0,244.03,1,6,3,3,3,3,13,3,3,3,3
4,10,2,21,1.8,3,1,2,2,1,230.12,1,18,3,1,1,3,10,1,3,1,3
4,10,2,22,0.2,2,3,2,1,0,254.54,1,4,1,3,2,2,6,3,3,1,1
4,10,2,23,0.05,1,1,1,1,1,262.02,1,4,1,1,1,1,20,3,3,3,3
4,10,2,24,0.4,2,2,2,1,0,298.96,1,4,1,1,2,2,3,1,1,2,2
4,10,2,25,0.4,1,3,1,1,1,222.14,1,15,3,3,3,3,8,3,3,1,1
4,10,2,26,0.8,2,2,2,1,0,264.31,1,12,1,3,2,2,11,1,3,2,2
4,10,2,27,0.05,1,1,1,1,1,275.36,1,17,3,1,3,1,20,1,1,1,1
4,10,2,28,0.1,2,3,2,1,0,289.98,1,8,3,1,2,2,3,1,1,3,3
4,10,2,29,0.05,3,3,2,2,1,318.41,0,12,1,3,3,1,18,3,3,1,1
4,10,2,30,0.05,1,1,1,1,1,282.28,1,9,3,3,3,3,19,1,3,1,3
4,10,2,31,0.8,3,1,2,2,1,247.41,1,3,3,1,1,3,1,3,1,3,1
4,10,2,32,0.8,3,3,2,2,1,240.77,1,5,3,3,1,1,9,3,3,1,1
4,10,2,33,1.8,3,2,2,2,1,211.66,1,20,3,1,1,3,20,1,3,2,2
4,10,2,34,0.2,3,1,2,2,1,252.39,1,17,1,1,3,3,5,3,1,3,1
4,10,2,35,0.2,1,1,1,1,1,225.96,1,17,1,3,1,3,7,3,1,3,1
4,10,2,36,0.1,3,1,2,1,0,290.57,1,18,3,1,1,3,10,1,3,1,3
4,10,2,37,0.1,1,2,1,1,1,311.24,0,19,3,3,3,3,3,3,1,2,2
4,10,2,38,0.05,3,3,2,2,1,338.31,0,4,3,3,1,1,15,3,1,1,3
4,10,2,39,0.8,1,2,1,1,1,249.67,1,19,3,1,3,1,17,3,3,2,2
4,10,2,40,1.8,1,2,1,1,1,241.8,1,7,1,3,1,3,10,3,1,2,2
4,10,2,41,1.8,1,3,1,1,1,208.12,1,14,3,3,3,3,14,3,3,1,1
4,10,2,42,0.2,2,1,2,2,1,317.93,0,5,3,3,2,2,8,1,1,1,1
4,10,2,43,0.8,1,1,1,1,1,251.09,1,3,3,3,3,3,7,3,1,3,1
4,10,2,44,0.05,1,2,1,1,1,279.4,1,14,3,1,3,1,12,1,3,2,2
4,10,2,45,0.4,1,1,1,1,1,252.71,1,6,1,3,1,3,7,3,3,3,3
4,10,2,46,1.8,3,1,2,2,1,219.56,1,16,1,3,3,1,18,1,3,1,3
4,10,2,47,0.8,1,3,1,1,1,386.38,0,5,3,1,3,1,20,1,3,3,1
4,10,2,48,0.2,2,2,2,1,0,231.37,1,15,3,3,2,2,3,1,3,2,2
4,10,2,49,0.4,1,3,1,1,1,277.72,1,17,1,3,1,3,13,1,1,3,3
4,10,2,50,0.1,1,2,1,1,1,269.85,1,13,1,3,1,3,3,3,3,2,2
4,10,2,51,0.8,1,2,1,1,1,263.67,1,12,1,1,1,1,3,1,3,2,2
