2,13,1,1,0.4,1,3,1,1,1,247.02,1,19,3,3,3,3,2,1,3,3,1
2,13,1,2,0.2,1,3,1,1,1,245.66,1,19,3,3,3,3,7,3,1,1,3
2,13,1,3,0.8,1,1,1,1,1,204.65,1,18,3,3,3,3,20,1,3,1,3
2,13,1,4,1.8,1,3,1,1,1,187.47,1,6,3,3,3,3,10,1,3,3,1
2,13,1,5,0.2,1,2,1,1,1,212.71,1,11,3,3,3,3,19,1,1,2,2
2,13,1,6,0.4,1,2,1,1,1,254.14,1,16,1,1,1,1,8,1,1,2,2
2,13,1,7,0.05,2,2,2,2,1,278.18,1,9,3,3,2,2,2,3,3,2,2
2,13,1,8,0.1,1,2,1,1,1,224.18,1,16,3,1,3,1,15,3,1,2,2
2,13,1,9,0.1,1,3,1,1,1,287.17,1,13,1,3,1,3,3,3,3,1,1
2,13,1,10,0.05,1,3,1,1,1,271.51,1,5,3,3,3,3,11,1,3,3,1
2,13,1,11,0.8,2,1,2,2,1,192.9,1,5,1,1,2,2,16,1,1,1,1
2,13,1,12,0.05,1,3,1,1,1,206.12,1,8,1,1,1,1,9,1,3,3,1
2,13,1,13,1.8,2,3,2,2,1,200.68,1,11,3,1,2,2,13,1,1,3,3
2,13,1,14,0.05,1,2,1,1,1,282.82,1,16,3,3,3,3,20,1,3,2,2
2,13,1,15,0.8,3,1,NaN,NaN,NaN,NaN,NaN,15,3,3,1,1,7,3,3,3,3
2,13,1,16,0.1,2,1,2,1,0,248.31,1,11,3,1,2,2,9,3,1,3,1
2,13,1,17,0.2,3,2,2,2,1,77.578,2,15,3,3,1,1,5,3,3,2,2
2,13,1,18,0.8,1,3,1,1,1,203.06,1,3,3,1,3,1,6,1,1,3,3
2,13,1,19,0.4,1,1,1,1,1,243.83,1,8,1,3,1,3,16,1,3,1,3
2,13,1,20,0.05,3,3,2,2,1,264.91,1,1,3,3,1,1,12,3,1,1,3
2,13,1,21,0.4,2,2,2,2,1,247.79,1,6,1,1,2,2,7,3,3,2,2
2,13,1,22,0.2,1,1,1,1,1,279.4,1,17,1,1,1,1,8,3,1,3,1
2,13,1,23,0.4,1,3,1,1,1,210.45,1,7,1,1,1,1,1,1,1,3,3
2,13,1,24,0.05,3,3,2,2,1,251,1,6,1,3,3,1,5,1,3,3,1
2,13,1,25,0.4,2,2,2,2,1,208.76,1,18,1,1,2,2,15,3,1,2,2
2,13,1,26,0.8,1,2,1,1,1,263.56,1,1,1,3,1,3,17,1,3,2,2
2,13,1,27,1.8,3,3,2,2,1,204.81,1,19,3,3,1,1,11,3,3,1,1
2,13,1,28,0.8,2,1,2,2,1,211.65,1,16,1,3,2,2,12,1,1,1,1
2,13,1,29,0.05,1,2,1,1,1,309.61,0,2,1,1,1,1,4,3,1,2,2
2,13,1,30,0.2,1,1,1,1,1,268.31,1,8,1,1,1,1,18,1,3,1,3
2,13,1,31,0.05,3,1,2,2,1,268.39,1,18,1,3,3,1,19,3,3,3,3
2,13,1,32,0.1,1,3,1,1,1,293.26,1,17,3,3,3,3,15,3,1,1,3
2,13,1,33,0.1,1,2,1,1,1,284.33,1,10,3,3,3,3,14,1,3,2,2
2,13,1,34,0.1,3,1,2,2,1,218.27,1,13,1,3,3,1,15,1,3,1,3
2,13,1,35,1.8,2,3,2,2,1,219.9,1,11,1,3,2,2,1,1,3,3,1
2,13,1,36,0.4,2,3,2,2,1,259.41,1,11,3,3,2,2,1,3,3,1,1
2,13,1,37,0.05,1,1,1,1,1,250.15,1,6,1,1,1,1,17,3,3,3,3
2,13,1,38,0.4,2,2,2,2,1,227.75,1,15,1,3,2,2,16,1,1,2,2
2,13,1,39,0.1,1,2,1,1,1,252.85,1,2,3,3,3,3,14,3,3,2,2
2,13,1,40,0.2,3,1,2,2,1,331.09,0,3,1,3,3,1,5,1,1,1,1
