4,4,1,1,0.2,1,2,1,1,1,198.81,1,3,3,3,3,3,1,3,1,2,2
4,4,1,2,0.2,3,2,2,2,1,205.51,1,18,1,3,3,1,8,1,1,2,2
4,4,1,3,0.1,2,2,2,1,0,231.22,1,9,3,3,2,2,12,1,3,2,2
4,4,1,4,0.1,3,3,2,1,0,198.62,1,20,1,3,3,1,9,1,1,3,3
4,4,1,5,0.2,3,3,2,2,1,193.39,1,19,1,3,3,1,9,3,1,1,3
4,4,1,6,0.8,2,2,NaN,NaN,NaN,NaN,NaN,9,3,1,2,2,12,3,1,2,2
4,4,1,7,0.05,3,1,2,1,0,244.84,1,1,1,3,3,1,20,1,3,1,3
4,4,1,8,1.8,3,1,2,2,1,211.74,1,10,1,3,3,1,5,1,3,1,3
4,4,1,9,0.8,2,2,2,1,0,212.23,1,11,3,1,2,2,1,1,1,2,2
4,4,1,10,0.4,1,3,1,1,1,212.35,1,13,3,1,3,1,8,3,3,1,1
4,4,1,11,0.05,3,1,2,2,1,247.08,1,7,3,1,1,3,5,3,1,3,1
4,4,1,12,0.05,2,2,2,2,1,297.99,1,9,3,3,2,2,8,3,3,2,2
4,4,1,13,0.4,2,2,2,2,1,211.2,1,14,1,3,2,2,3,3,3,2,2
4,4,1,14,0.1,2,2,2,1,0,223.83,1,6,3,1,2,2,14,1,1,2,2
4,4,1,15,0.1,2,1,2,2,1,224.01,1,16,3,1,2,2,15,1,3,1,3
4,4,1,16,0.4,1,1,1,1,1,192.98,1,16,3,1,3,1,3,1,1,1,1
4,4,1,17,1.8,3,2,2,2,1,213.67,1,7,1,1,3,3,14,3,3,2,2
4,4,1,18,0.1,1,2,1,1,1,233.51,1,16,1,1,1,1,7,3,1,2,2
4,4,1,19,0.05,3,1,2,2,1,314.7,0,16,3,3,1,1,7,3,1,3,1
4,4,1,20,0.4,1,1,1,1,1,166.58,1,1,3,3,3,3,7,1,3,1,3
4,4,1,21,0.4,1,3,1,1,1,187.12,1,1,1,1,1,1,1,1,1,3,3
4,4,1,22,0.2,2,1,2,2,1,212.49,1,11,3,3,2,2,6,3,3,3,3
4,4,1,23,0.1,1,1,1,1,1,242.65,1,5,3,1,3,1,2,3,3,3,3
4,4,1,24,0.2,3,2,2,2,1,238.87,1,20,3,3,1,1,11,3,1,2,2
4,4,1,25,0.05,3,3,2,1,0,272.14,1,8,1,1,3,3,10,1,1,3,3
4,4,1,26,0.4,2,2,2,1,0,209.43,1,18,3,3,2,2,19,3,1,2,2
4,4,1,27,0.1,1,1,1,1,1,241.9,1,9,1,3,1,3,8,3,1,3,1
4,4,1,28,0.8,2,1,NaN,NaN,NaN,NaN,NaN,5,1,3,2,2,15,3,1,3,1
4,4,1,29,0.8,1,3,1,1,1,211.42,1,5,1,1,1,1,6,3,3,1,1
4,4,1,30,0.1,1,1,1,1,1,259.92,1,9,1,1,1,1,9,3,3,3,3
4,4,1,31,1.8,1,1,1,1,1,223.38,1,8,1,1,1,1,9,3,1,3,1
4,4,1,32,0.8,3,3,2,2,1,220.28,1,5,3,1,1,3,3,3,1,1,3
4,4,1,33,0.8,1,2,1,2,0,211.39,1,12,1,1,1,1,16,1,1,2,2
4,4,1,34,0.2,1,3,1,1,1,222.37,1,1,1,1,1,1,4,1,1,3,3
4,4,1,35,0.8,2,2,2,2,1,209.97,1,13,3,1,2,2,16,1,1,2,2
4,4,1,36,0.2,2,1,2,1,0,245.3,1,15,1,1,2,2,14,3,1,3,1
4,4,1,37,0.2,2,3,2,1,0,227.92,1,11,3,1,2,2,18,1,3,3,1
4,4,1,38,0.1,1,2,1,1,1,263.24,1,17,3,1,3,1,17,3,1,2,2
4,4,1,39,0.05,3,1,2,1,0,299.1,1,16,1,3,3,1,15,1,3,1,3
4,4,1,40,0.4,3,1,2,2,1,233.47,1,10,1,3,3,1,9,3,1,3,1
4,4,1,41,0.1,1,2,1,1,1,236.32,1,8,1,3,1,3,2,1,3,2,2
4,4,1,42,0.2,1,3,1,1,1,227.47,1,13,1,3,1,3,20,3,1,1,3
4,4,1,43,1.8,1,1,1,1,1,210,1,15,3,1,3,1,4,3,3,3,3
4,4,1,44,1.8,2,2,2,2,1,208.16,1,2,1,3,2,2,18,3,3,2,2
4,4,1,45,0.1,1,3,1,1,1,263.07,1,1,3,1,3,1,11,3,1,1,3
4,4,1,46,0.8,3,1,2,1,0,213.43,1,12,1,1,3,3,8,1,1,1,1
4,4,1,47,0.2,2,3,2,2,1,263.94,1,12,3,1,2,2,3,1,3,3,1
4,4,1,48,0.2,1,2,1,1,1,286.36,1,8,3,1,3,1,10,3,1,2,2
4,4,1,49,0.05,2,1,2,2,1,416.34,0,4,3,1,2,2,6,1,1,1,1
4,4,1,50,0.4,2,3,2,2,1,238.03,1,13,1,3,2,2,11,1,3,3,1
4,4,1,51,0.4,1,1,1,1,1,244.53,1,12,3,1,3,1,19,3,3,3,3
4,4,1,52,0.8,1,1,1,1,1,238.56,1,12,3,3,3,3,15,3,3,3,3
4,4,1,53,0.8,1,3,1,1,1,212.09,1,17,1,1,1,1,17,1,3,3,1
4,4,1,54,0.1,3,2,2,2,1,289.9,1,18,3,1,1,3,20,1,3,2,2
4,4,1,55,0.2,2,1,2,2,1,306.31,0,6,1,1,2,2,10,3,3,3,3
4,4,1,56,1.8,1,3,1,1,1,269.33,1,5,1,1,1,1,2,1,1,3,3
4,4,1,57,0.05,3,3,2,2,1,345.5,0,12,1,3,3,1,3,1,3,3,1
4,4,1,58,0.8,1,2,1,1,1,234.02,1,1,3,3,3,3,18,1,1,2,2
4,4,1,59,1.8,1,3,1,1,1,238.94,1,5,3,3,3,3,20,1,1,3,3
4,4,1,60,0.05,1,3,1,1,1,358.09,0,15,1,3,1,3,6,3,3,1,1
4,4,1,61,1.8,1,1,1,1,1,224.99,1,4,1,3,1,3,9,3,1,3,1
4,4,1,62,0.05,3,3,2,2,1,388.32,0,16,1,3,3,1,5,1,1,3,3
4,4,1,63,1.8,1,3,1,2,0,235.18,1,12,1,3,1,3,1,1,3,3,1
4,4,1,64,0.4,1,2,1,1,1,233.63,1,1,1,1,1,1,5,1,1,2,2
4,4,1,65,1.8,2,1,2,1,0,246.87,1,7,1,1,2,2,11,1,1,1,1
4,4,1,66,0.2,1,3,1,1,1,204.19,1,10,1,1,1,1,19,1,3,3,1
4,4,1,67,0.4,2,1,2,2,1,238.67,1,6,3,1,2,2,12,3,3,3,3
4,4,1,68,1.8,2,2,2,2,1,206.35,1,8,3,1,2,2,6,1,3,2,2
4,4,1,69,0.05,2,3,2,1,0,292.29,1,8,3,3,2,2,1,3,1,1,3
4,4,1,70,1.8,1,2,1,1,1,246.86,1,17,3,1,3,1,8,1,1,2,2
4,4,1,71,0.05,1,2,1,1,1,253.48,1,20,3,1,3,1,9,3,3,2,2
4,4,1,72,0.8,3,1,2,2,1,238.58,1,20,1,3,3,1,3,1,1,1,1
4,4,1,73,0.1,3,2,2,2,1,261.89,1,8,1,1,3,3,13,1,1,2,2
4,4,1,74,0.8,1,2,1,1,1,208.59,1,11,3,1,3,1,18,1,1,2,2
4,4,1,75,0.4,3,3,2,2,1,254.77,1,14,3,3,1,1,15,3,3,1,1
4,4,1,76,0.05,1,2,1,1,1,265.51,1,7,3,3,3,3,7,3,1,2,2
4,4,1,77,1.8,3,2,2,2,1,218.94,1,13,1,3,3,1,2,3,3,2,2
4,4,1,78,0.4,1,1,1,1,1,219.93,1,20,1,1,1,1,4,1,1,1,1
4,4,2,1,0.05,1,2,1,1,1,247.44,1,6,1,3,1,3,2,3,1,2,2
4,4,2,2,0.1,2,1,2,2,1,258.72,1,8,1,1,2,2,17,1,1,1,1
4,4,2,3,0.2,1,1,1,1,1,194.01,1,13,1,3,1,3,8,3,1,3,1
4,4,2,4,0.4,3,3,2,2,1,227.99,1,5,3,3,1,1,1,3,3,1,1
4,4,2,5,0.05,2,3,2,1,0,236.53,1,15,1,3,2,2,1,1,3,3,1
4,4,2,6,0.4,2,2,2,1,0,560.88,0,3,1,3,2,2,15,3,3,2,2
