2,5,1,1,0.05,2,1,2,2,1,341.63,0,14,1,1,2,2,19,3,3,3,3
2,5,1,2,0.4,3,2,NaN,NaN,NaN,NaN,NaN,8,3,3,1,1,7,3,1,2,2
2,5,1,3,0.2,1,2,1,1,1,243.96,1,5,1,1,1,1,9,3,3,2,2
2,5,1,4,0.8,1,3,1,1,1,198.29,1,6,1,1,1,1,4,3,3,1,1
2,5,1,5,0.05,1,3,1,1,1,282.7,1,5,1,1,1,1,7,3,1,1,3
2,5,1,6,0.4,1,1,1,1,1,226.4,1,7,3,3,3,3,15,1,1,1,1
2,5,1,7,0.1,3,3,2,2,1,265.85,1,2,1,3,3,1,9,3,3,1,1
2,5,1,8,0.2,3,3,2,2,1,269.2,1,19,3,1,1,3,6,1,3,3,1
2,5,1,9,0.05,3,1,2,2,1,289.6,1,9,3,3,1,1,9,3,3,3,3
2,5,1,10,0.2,2,2,2,1,0,269.87,1,13,3,3,2,2,19,3,3,2,2
2,5,1,11,1.8,3,2,2,2,1,181.7,1,5,3,3,1,1,3,1,1,2,2
2,5,1,12,0.4,1,2,1,1,1,221.87,1,12,1,1,1,1,14,1,1,2,2
2,5,1,13,0.1,1,2,1,2,0,243.73,1,14,3,3,3,3,19,3,1,2,2
2,5,1,14,0.8,1,2,1,1,1,183.28,1,5,1,1,1,1,3,1,1,2,2
2,5,1,15,0.8,3,3,2,1,0,170.09,1,7,1,3,3,1,18,3,1,1,3
2,5,1,16,0.1,2,3,2,2,1,256,1,12,3,3,2,2,12,3,3,1,1
2,5,1,17,0.1,1,1,1,2,0,266.84,1,11,3,1,3,1,13,3,1,3,1
2,5,1,18,1.8,1,3,1,1,1,183.46,1,16,1,1,1,1,9,3,1,1,3
2,5,1,19,0.1,1,1,1,1,1,247.12,1,7,3,3,3,3,11,3,1,3,1
2,5,1,20,0.8,3,3,2,2,1,204.02,1,8,1,1,3,3,11,1,3,3,1
2,5,1,21,0.1,1,1,1,1,1,246.97,1,11,3,1,3,1,2,1,3,1,3
2,5,1,22,0.4,1,1,1,1,1,185.12,1,4,1,3,1,3,1,3,3,3,3
2,5,1,23,0.8,3,3,2,2,1,190.88,1,17,1,3,3,1,15,1,3,3,1
